power_output_kw,hour,day_of_week,duration_mins
50.0,10,2,59.3150347
15.0,10,5,168.34107275
50.0,12,6,30.412162616666667
30.0,13,5,94.26400148333333
50.0,19,2,55.05153563333333
120.0,9,5,27.701554383333335
30.0,19,3,227.09278015
50.0,11,4,33.32866835
50.0,10,0,31.381940516666667
50.0,20,0,53.78379265
50.0,19,0,56.172845550000005
50.0,19,1,46.62167736666667
30.0,13,4,126.5265145
15.0,20,3,100.90512043333334
50.0,12,3,34.72833995
50.0,18,2,34.017869616666665
50.0,11,2,33.34203423333334
50.0,12,2,56.971679900000005
50.0,15,1,30.839687283333333
50.0,9,5,51.96208033333333
50.0,12,2,31.1438417
30.0,20,5,173.4357986
22.0,12,6,130.26446096666666
150.0,13,6,28.389817433333334
50.0,18,6,50.8837523
11.0,20,1,142.82807311666664
7.2,14,4,167.5315683
15.0,14,5,165.58494273333332
50.0,18,1,61.67367011666667
50.0,12,2,62.5173675
30.0,18,1,168.88223716666667
50.0,13,0,32.4054055
60.0,12,0,60.929875749999994
50.0,19,4,30.896050066666664
50.0,22,1,41.103186433333335
22.0,18,2,144.85937383333334
50.0,20,1,37.61650905
150.0,19,3,18.256562166666665
50.0,14,4,36.72802111666667
50.0,10,0,41.13597885
22.0,19,3,187.02784206666666
50.0,19,4,39.820339249999996
30.0,11,1,90.45630698333333
50.0,14,2,57.9576009
50.0,12,5,56.50711128333333
50.0,10,1,47.04241066666667
50.0,15,0,32.9241332
120.0,20,5,27.057857016666667
60.0,18,4,30.917451000000003
50.0,18,3,36.421736083333336
60.0,19,2,52.26231946666667
120.0,18,4,24.675268383333332
50.0,18,4,57.304798516666665
50.0,18,5,40.30822083333333
150.0,9,4,32.5440537
30.0,12,4,205.7840511166667
150.0,13,0,23.5776323
50.0,11,4,39.0056375
30.0,20,3,91.22930781666668
50.0,10,5,30.150038533333333
30.0,20,6,210.14232698333333
150.0,18,2,26.12679945
50.0,17,1,59.32486608333333
50.0,19,3,43.3538726
30.0,10,6,154.19936005
150.0,9,2,16.112486516666667
50.0,11,0,46.16910283333333
50.0,13,0,59.22640033333333
60.0,17,2,56.26541673333334
50.0,19,5,30.064858983333334
150.0,18,0,32.514712349999996
7.2,18,3,200.56496371666665
50.0,22,3,52.572233716666666
60.0,13,0,52.10167385
30.0,9,0,181.80001755
11.0,18,6,205.33784518333331
50.0,21,3,45.80223635
120.0,10,5,19.56856498333333
11.0,18,0,113.01150583333333
11.0,11,5,151.97825895
50.0,22,3,48.4644505
60.0,12,5,55.9930376
50.0,13,1,33.71696215
11.0,18,6,232.35001748333335
60.0,10,6,55.428341816666666
60.0,13,5,60.75008961666666
30.0,17,0,193.27733263333332
50.0,16,2,38.915454233333335
50.0,21,6,58.38865473333333
50.0,12,0,53.61494041666666
30.0,17,1,211.7343032166667
7.2,17,1,141.20490621666667
22.0,14,6,147.42116385
15.0,17,0,167.18480915
11.0,17,5,210.9462456
22.0,19,2,176.18630978333334
50.0,16,6,48.27083475
50.0,18,4,42.02827933333333
15.0,12,4,216.77599383333333
50.0,19,3,55.87018773333333
7.2,16,2,194.15023278333334
30.0,9,5,166.04965293333333
11.0,19,6,161.73494678333333
50.0,19,5,37.0607481
22.0,20,3,98.45638101666667
11.0,13,0,218.17082308333332
50.0,11,5,54.78611418333333
50.0,17,1,30.392808749999997
50.0,11,1,41.34975051666667
50.0,9,4,43.47856396666667
22.0,19,1,183.84913803333333
120.0,10,0,30.4492353
15.0,19,5,150.42441055
30.0,10,6,160.43961033333332
7.2,14,6,166.31122111666667
50.0,19,2,63.99494795
50.0,18,2,44.355486649999996
150.0,19,3,16.538969633333334
11.0,13,4,143.0027092
50.0,9,6,49.148662316666666
30.0,20,4,201.29651161666666
120.0,17,2,25.048648533333335
50.0,11,0,54.18629803333333
60.0,17,4,60.91717285
50.0,19,1,41.52680243333334
22.0,19,4,186.73367131666666
50.0,18,6,56.54597675
22.0,15,3,108.91197201666667
15.0,10,6,158.80076671666666
30.0,8,0,239.3211208
15.0,9,0,196.8716026333333
50.0,12,3,32.63661046666667
30.0,13,0,149.9490143
30.0,12,4,164.02813668333334
150.0,19,1,22.57535143333333
50.0,19,1,37.45657383333333
150.0,18,2,16.344055333333333
30.0,9,5,161.33451133333335
50.0,18,4,31.474896233333332
50.0,10,6,50.666065933333336
50.0,16,5,50.98536488333333
60.0,10,3,49.56393955
7.2,13,2,149.17908085
50.0,14,2,40.544226200000004
120.0,12,3,19.7167088
60.0,11,6,59.584580433333336
60.0,20,4,53.62359706666667
7.2,21,2,96.53490328333334
50.0,21,5,62.976199916666666
50.0,12,4,35.34556845
50.0,12,4,50.93835535
30.0,11,4,155.89695609999998
50.0,12,0,40.760425266666665
22.0,11,2,148.71370676666666
15.0,18,5,165.74405115
50.0,11,6,32.94899778333333
7.2,20,5,183.16459795
11.0,13,6,160.04747846666666
60.0,17,6,35.60936303333334
30.0,18,4,130.75434658333333
50.0,12,1,32.88441183333334
60.0,13,1,51.90027721666667
120.0,18,3,20.446999983333335
50.0,22,1,48.21042176666666
50.0,19,4,31.183483550000002
50.0,21,2,56.13308286666667
60.0,17,3,58.5732138
7.2,19,3,177.29058873333332
150.0,19,4,33.604502600000004
60.0,12,3,60.019628600000004
50.0,14,3,47.663337250000005
11.0,12,5,148.48109533333334
50.0,20,6,51.2677672
60.0,11,6,44.46485488333334
60.0,20,2,41.635774950000005
30.0,11,6,112.18858753333333
22.0,21,0,148.90938553333334
50.0,18,4,56.84476613333333
60.0,18,0,64.55800845
50.0,13,0,35.24750436666667
50.0,13,1,32.462277066666665
11.0,12,5,94.07247815000001
50.0,18,4,62.046763283333334
7.2,12,3,131.81801471666665
60.0,20,6,31.604065316666667
120.0,20,5,20.3068462
120.0,12,4,31.298842850000003
50.0,19,6,35.53025275
60.0,19,2,32.975034183333335
11.0,18,3,159.72202235
120.0,21,2,20.297810266666666
30.0,9,5,224.35147046666668
7.2,13,4,118.98603988333333
50.0,20,1,34.25161633333333
60.0,10,2,46.60603604999999
50.0,21,0,32.58217686666667
50.0,13,4,55.36639505
30.0,21,2,228.76964238333332
50.0,12,4,62.18044713333334
50.0,10,5,39.29693888333334
50.0,18,4,36.88620113333333
30.0,14,6,135.17809268333335
50.0,17,2,49.193322683333335
60.0,19,4,47.67975743333333
60.0,13,4,37.31078316666667
30.0,11,1,128.50920151666665
50.0,15,0,58.328183833333334
120.0,15,1,30.905364966666664
50.0,15,1,38.80357126666667
22.0,17,5,140.91623829999997
30.0,18,3,202.96332558333333
15.0,18,4,196.30416681666665
22.0,11,4,201.7599670666667
30.0,8,4,105.29288723333335
50.0,13,3,36.98282758333333
15.0,19,3,108.15509793333334
22.0,17,4,95.1062972
30.0,20,0,181.64879676666666
11.0,20,4,169.90616906666668
11.0,18,0,141.23121753333334
30.0,8,2,215.76009146666667
50.0,17,1,47.83914026666666
50.0,15,0,59.117485783333336
7.2,12,1,213.5487191
50.0,15,1,37.2123249
60.0,12,3,60.67453823333334
50.0,18,0,32.23382535
15.0,12,4,217.2125383833333
50.0,20,1,49.73667321666667
22.0,12,0,204.42915626666667
30.0,18,4,149.2944124
50.0,17,2,33.520047633333334
11.0,18,6,132.50062773333335
7.2,22,4,101.36225521666667
50.0,17,4,40.94398671666667
50.0,21,3,34.63450701666667
150.0,14,3,21.903300316666666
22.0,17,4,94.3319457
15.0,9,1,197.60939451666667
11.0,13,4,167.08676930000001
120.0,12,3,28.928851466666668
30.0,17,2,193.45040651666667
50.0,17,4,50.40808166666667
50.0,13,2,54.47099146666667
22.0,17,1,173.9566308
50.0,19,0,59.188934233333335
150.0,9,0,23.715485433333335
60.0,19,0,64.5787474
120.0,16,0,23.70719001666667
50.0,11,3,38.44829801666666
120.0,17,6,16.86407505
7.2,17,6,185.82470216666667
120.0,21,6,23.994132583333332
7.2,18,4,135.60882215
30.0,19,2,183.37824301666666
15.0,19,6,157.09754133333334
50.0,20,0,60.697305783333334
50.0,13,3,50.84707173333334
50.0,22,5,63.632233516666666
60.0,18,1,42.450997
30.0,12,6,160.75029196666668
7.2,12,3,165.73214198333332
22.0,12,4,175.0362261
50.0,20,1,50.355010549999996
60.0,10,3,61.41731463333333
22.0,6,3,234.91923211666665
50.0,19,6,57.57825195
150.0,11,6,34.039019366666665
50.0,17,1,63.648461649999994
50.0,18,4,34.92419373333333
50.0,13,2,47.52334378333333
7.2,19,1,151.76484133333332
120.0,20,3,32.288855033333334
60.0,18,1,41.894126033333336
50.0,20,1,60.51958835000001
60.0,11,4,49.40089536666667
60.0,19,0,53.30333263333333
22.0,12,0,209.22304733333334
60.0,19,3,53.24174383333333
7.2,20,3,114.21636363333333
60.0,13,6,58.023709866666664
60.0,19,6,35.950949466666664
30.0,8,1,194.5829073666667
30.0,10,2,220.58952185
150.0,8,2,16.103530933333335
15.0,21,3,121.67798276666667
50.0,20,5,51.69676451666667
60.0,17,0,61.023605366666665
60.0,18,6,44.94999981666667
150.0,18,5,29.479139
22.0,18,4,167.20373845
50.0,11,3,37.19268448333333
7.2,9,2,209.65641806666665
50.0,17,4,31.539440366666668
150.0,20,1,16.922460166666667
50.0,11,6,40.1057244
50.0,14,6,49.167133199999995
50.0,20,3,56.27425876666667
60.0,17,1,35.32011811666666
50.0,18,1,64.66332571666666
11.0,17,1,184.946712
50.0,11,1,39.34165203333334
22.0,20,3,90.45571163333334
30.0,11,3,117.41151844999999
30.0,12,6,227.96704386666667
50.0,13,3,61.17191963333333
50.0,11,2,48.861370083333334
50.0,13,0,30.314673533333334
50.0,9,1,31.17729385
30.0,14,6,119.07051378333334
22.0,20,3,100.53397738333334
15.0,20,6,175.85223071666667
120.0,13,5,29.123008033333335
60.0,11,4,52.69461141666667
50.0,19,6,37.83488958333333
11.0,16,1,223.6766872
50.0,20,1,53.16319085
11.0,20,3,217.3643134666667
11.0,17,0,149.79586081666667
11.0,14,5,90.9394051
22.0,12,3,228.76637988333331
50.0,19,5,64.87785836666667
11.0,13,5,184.74618753333334
15.0,14,3,200.14735423333335
11.0,19,2,211.89149170000002
50.0,12,2,52.4339771
22.0,9,3,180.97365971666667
60.0,12,0,48.55784666666667
7.2,17,0,127.21030218333334
50.0,9,3,36.39600208333333
30.0,15,0,207.60098093333332
50.0,10,1,55.99231435
50.0,21,6,34.4402858
50.0,14,3,57.50795336666667
11.0,13,6,167.38448343333332
15.0,9,0,132.998144
60.0,9,1,38.8265041
50.0,18,2,53.46426461666667
7.2,18,5,208.18102156666666
11.0,19,0,166.88489703333335
50.0,19,6,34.065246333333334
50.0,20,6,49.642128400000004
50.0,18,5,42.139690783333336
7.2,20,4,218.68025311666668
120.0,11,0,19.479247716666666
22.0,8,4,220.39840858333335
50.0,20,2,52.17899163333333
60.0,13,2,63.56942828333333
120.0,17,5,32.86807733333333
22.0,19,0,101.45897295
30.0,22,0,215.4353797
50.0,19,6,34.47913818333333
15.0,12,3,123.730734
65.0,22,3,34.07076825
50.0,19,1,48.118758650000004
15.0,10,2,157.80151345000002
50.0,14,0,53.698052966666665
7.2,19,1,128.08625055000002
15.0,10,1,106.56083196666667
60.0,11,1,50.144663466666664
50.0,20,0,42.47058795
11.0,20,6,221.70671835
11.0,13,3,96.03103065
50.0,20,2,42.89399495
50.0,12,4,54.20641516666667
50.0,12,1,58.29622328333333
50.0,21,4,47.003007466666666
15.0,14,0,211.09608793333334
22.0,10,4,115.88789905
50.0,9,3,41.12487915
150.0,19,5,19.138739633333334
120.0,20,2,26.064057333333334
150.0,13,4,24.777384966666666
50.0,13,5,46.74309681666667
50.0,14,6,48.31944908333333
50.0,22,2,33.37377296666667
50.0,11,4,61.09986601666667
50.0,18,5,64.82329493333333
50.0,19,1,47.39229936666666
50.0,19,3,36.79436583333334
50.0,12,0,50.238753849999995
50.0,13,4,35.76092833333333
50.0,14,6,33.632593633333336
50.0,21,5,50.21471056666667
50.0,19,5,43.54515516666667
50.0,10,3,35.55730486666666
11.0,11,2,172.76009535
50.0,19,5,61.737886933333336
50.0,20,1,43.76525813333333
50.0,13,1,50.23716726666667
30.0,20,2,233.65719533333333
22.0,11,1,233.7638202166667
50.0,12,6,40.2949836
120.0,18,2,19.164804616666668
30.0,20,2,176.50329851666666
60.0,13,2,59.228924283333335
11.0,10,3,221.39345001666666
50.0,13,0,31.779420966666667
50.0,13,6,44.901106983333335
7.2,19,6,94.80428926666667
50.0,16,4,60.20683985
7.2,11,4,220.58606336666665
22.0,18,3,203.15585486666666
50.0,13,3,62.92629731666667
50.0,17,6,51.364624516666666
50.0,22,4,46.870616416666664
50.0,13,3,43.092292566666664
22.0,19,6,239.7744177
7.2,11,3,202.06428613333335
60.0,20,5,49.299708949999996
30.0,17,2,149.84607624999998
50.0,20,1,47.3426562
120.0,11,2,16.75389985
50.0,19,5,47.7119228
50.0,16,3,48.99964935
50.0,19,1,49.19971651666666
22.0,11,0,155.8358103
11.0,12,6,110.60007403333334
11.0,8,0,174.22799043333333
120.0,17,6,33.13321175
7.2,18,5,226.0365960166667
50.0,12,2,50.440628583333336
15.0,20,1,114.83009363333333
15.0,21,2,150.72797085
50.0,18,6,51.46459161666667
30.0,11,1,232.89510406666668
50.0,18,5,37.68916551666667
50.0,20,6,48.53344536666667
50.0,18,4,37.26871866666667
150.0,17,6,26.232335716666668
50.0,11,4,52.25435136666667
120.0,13,2,32.36037365
11.0,18,5,116.34466216666667
50.0,18,3,64.91657273333334
30.0,17,3,147.76049705
30.0,16,6,139.9708102666667
30.0,12,2,178.29900148333334
30.0,13,4,120.45604813333333
120.0,13,1,17.9590585
50.0,20,3,54.51332503333333
50.0,11,0,64.54337045
150.0,14,0,32.88208088333333
50.0,13,1,33.512564383333334
7.2,19,6,198.40824023333334
150.0,16,2,26.24183885
7.2,13,6,122.69126001666667
50.0,20,4,37.35137246666667
50.0,12,0,42.23065206666667
50.0,12,1,35.92484163333334
7.2,20,2,185.13288204999998
150.0,19,4,17.06591695
150.0,8,3,21.15796153333333
50.0,17,5,35.53097483333333
50.0,13,1,46.21403973333334
11.0,11,5,94.8428626
120.0,13,4,17.84099966666667
50.0,9,4,63.04934095
7.2,19,0,121.23520104999999
50.0,18,5,62.87734533333333
120.0,19,2,29.201329583333333
50.0,11,5,33.68606488333333
60.0,14,3,33.0712032
50.0,18,6,47.47332721666667
50.0,19,2,32.98347785
22.0,11,2,115.78244595
50.0,21,4,38.81913818333333
50.0,19,2,33.90440745
50.0,16,1,32.3391627
50.0,18,2,64.98740826666666
120.0,21,6,31.673636050000002
50.0,17,4,30.3665724
30.0,18,0,195.39406386666667
50.0,13,0,50.31605326666667
120.0,17,0,19.115142533333334
50.0,16,4,55.649588566666665
50.0,9,6,34.952763733333335
50.0,18,4,34.427950349999996
7.2,10,6,143.7047203333333
60.0,20,4,37.634461783333336
22.0,9,1,122.23009826666666
150.0,19,4,28.945516966666666
120.0,21,6,16.589060033333332
50.0,15,2,61.85202768333333
50.0,12,5,54.39699018333333
30.0,18,3,105.274248
120.0,18,2,27.732903283333332
22.0,17,5,93.6190263
50.0,18,5,45.54775936666667
50.0,17,4,35.38781451666667
60.0,10,1,48.35148653333333
50.0,14,3,55.25695486666667
60.0,19,0,60.91920255
50.0,20,2,37.27216745
30.0,20,4,92.28300623333332
50.0,20,3,37.62735876666667
15.0,10,4,186.1558865
11.0,20,6,99.29773608333333
50.0,13,2,55.140037533333334
22.0,16,0,130.91826193333333
50.0,17,2,62.66876846666666
150.0,20,4,31.509535933333332
15.0,14,0,201.3715007
60.0,12,2,31.5305242
50.0,12,5,31.553062516666667
150.0,11,3,31.390027200000002
60.0,19,1,32.7628087
50.0,18,4,39.19183045
50.0,21,6,48.96780101666666
50.0,14,1,59.0270929
15.0,19,3,149.56316456666667
50.0,8,3,44.54698858333334
15.0,17,2,112.94030276666668
22.0,8,6,131.60397968333334
150.0,8,1,31.897694283333333
50.0,18,4,44.60917705
60.0,17,3,38.83997301666667
7.2,18,3,116.84995176666666
60.0,22,2,32.108735833333334
11.0,13,3,90.29344696666666
30.0,11,2,222.12579513333333
50.0,13,6,36.87191206666667
120.0,13,0,27.6200648
50.0,19,5,33.883103266666666
60.0,12,0,58.289732666666666
50.0,10,5,46.28156386666667
50.0,9,1,36.38289126666667
30.0,19,6,213.79027346666666
60.0,19,6,56.184805950000005
150.0,21,2,28.77564153333333
50.0,20,6,35.68449625
50.0,11,3,30.849763616666667
150.0,13,1,34.97642616666667
50.0,17,6,60.99767611666667
50.0,8,5,47.4430661
50.0,17,6,42.882857316666666
60.0,13,2,60.64211758333333
50.0,19,2,53.74993395
22.0,14,4,101.44197488333333
50.0,12,5,37.79318321666666
60.0,8,3,61.05470425
7.2,9,2,158.05343813333332
150.0,18,5,18.381646266666667
11.0,11,2,110.09511091666667
50.0,8,6,63.991350233333335
150.0,20,5,21.47938325
50.0,20,5,50.39690745
15.0,17,6,184.70172515000002
50.0,19,0,31.695288066666667
11.0,20,0,175.36352838333332
50.0,9,4,63.10888021666666
120.0,19,6,21.75947965
120.0,11,3,30.63603475
120.0,9,2,16.876548483333334
22.0,12,5,165.30428279999998
50.0,22,5,33.1207475
50.0,19,6,49.789704199999996
50.0,19,5,49.866675900000004
120.0,20,0,20.70104501666667
120.0,8,0,34.91552968333333
50.0,12,4,51.06226753333333
50.0,20,3,63.28631021666667
60.0,18,4,53.5691762
50.0,19,3,53.70384285
120.0,9,2,29.118753233333333
15.0,8,3,115.67665328333332
50.0,17,2,59.32937793333333
150.0,13,0,33.07809785
11.0,15,0,115.61444618333333
50.0,8,6,42.571948600000006
50.0,18,4,32.198136733333335
50.0,8,6,53.777867083333334
50.0,21,2,39.151461850000004
30.0,13,4,96.56737248333334
120.0,17,0,33.302902833333334
30.0,13,0,203.11338716666666
150.0,18,2,28.124357766666666
60.0,13,4,40.518903783333336
50.0,5,6,57.458730716666665
150.0,20,3,29.298217483333335
50.0,18,1,31.410259833333335
30.0,12,2,167.25988281666665
50.0,18,3,61.12737571666666
150.0,20,6,16.6398709
150.0,11,3,21.852576966666668
50.0,13,2,60.37414231666666
50.0,8,1,51.074491933333334
50.0,19,0,48.23470846666667
50.0,10,3,46.48243783333333
150.0,20,5,28.804567366666667
50.0,9,5,45.09009218333333
50.0,14,6,53.14532595
120.0,17,4,26.108802366666666
50.0,17,3,44.54233876666667
50.0,18,4,52.49728595
7.2,11,6,152.8570557
120.0,17,3,23.150835283333333
60.0,13,2,59.44168491666667
120.0,18,3,19.702387400000003
30.0,9,2,160.63794431666665
50.0,17,5,34.48177641666667
50.0,13,1,54.53369805
11.0,18,6,217.7268256
50.0,12,0,40.439173849999996
7.2,16,2,146.90129678333332
60.0,12,5,51.107503533333336
150.0,18,1,32.158967966666665
50.0,19,4,45.189676999999996
11.0,11,1,219.30060421666667
150.0,18,2,16.719660716666667
30.0,15,3,115.36447481666667
30.0,17,4,221.18557363333332
150.0,17,3,29.82715646666667
50.0,18,3,40.01749406666667
15.0,19,3,223.41969811666667
22.0,17,5,108.56802668333333
60.0,20,6,35.66859936666666
15.0,21,6,93.53643095000001
22.0,20,2,176.8479928333333
7.2,12,0,230.95607800000002
120.0,14,6,16.539574566666666
50.0,12,6,36.286865633333335
50.0,12,0,41.593061600000006
15.0,12,6,224.76509893333332
50.0,19,0,46.11479285
60.0,19,1,37.43200218333333
30.0,18,5,229.61119291666668
50.0,13,6,33.366246866666664
50.0,19,3,54.620494066666666
30.0,10,1,234.94219351666666
50.0,20,6,59.175912333333336
50.0,12,4,46.170851283333334
7.2,17,1,109.08644468333334
60.0,12,0,45.62930418333334
50.0,12,0,38.02309736666667
50.0,8,1,45.13821956666666
50.0,13,4,56.36794333333333
50.0,10,1,38.27972128333333
50.0,9,0,51.53292143333333
50.0,19,4,53.092833850000005
50.0,19,2,38.066252516666665
50.0,11,1,34.2755085
50.0,12,2,60.61340163333333
15.0,17,1,138.38249284999998
30.0,17,4,208.2127118
30.0,20,5,208.07381825
60.0,17,5,36.018871516666664
22.0,19,1,132.2912639
150.0,9,4,20.184094183333332
60.0,20,5,36.5930526
30.0,17,1,104.18219321666668
22.0,15,1,95.08028583333333
50.0,10,0,44.58429401666667
7.2,10,1,129.27200551666667
50.0,17,3,34.36148481666667
7.2,12,2,230.40095886666668
11.0,8,2,114.52899363333333
30.0,20,4,145.17943963333335
30.0,13,3,200.75835158333334
60.0,13,0,34.789910533333334
30.0,17,5,187.75734075
60.0,6,3,57.939544133333335
7.2,20,1,163.37402641666668
60.0,11,5,55.58611801666667
50.0,20,4,54.176962366666665
30.0,22,0,125.87522843333333
30.0,11,1,126.24728811666667
120.0,13,2,27.095336999999997
7.2,17,5,130.1890405
30.0,12,6,136.33944565
65.0,15,0,32.044819833333335
60.0,17,2,63.436363033333336
120.0,12,6,34.38695358333334
22.0,11,6,212.24886441666666
11.0,17,3,157.16159000000002
22.0,20,3,152.57308766666665
60.0,12,6,64.222509
50.0,10,3,42.7395055
150.0,20,0,33.451890633333335
7.2,12,1,145.64672353333333
11.0,13,3,137.03004011666664
50.0,15,0,52.77399903333333
120.0,8,4,15.159276883333332
50.0,12,6,38.666282433333336
50.0,10,1,59.2163248
60.0,20,4,34.705532983333335
60.0,19,4,37.5780311
11.0,15,6,154.2257324
11.0,13,2,119.5597762
120.0,12,6,25.595875583333335
50.0,12,0,38.35914095
120.0,14,1,27.63734188333333
150.0,13,2,26.708653966666667
15.0,11,0,132.04996235000002
50.0,12,4,40.742538083333336
150.0,19,4,22.4761711
11.0,14,0,168.3880409
22.0,10,2,135.31928576666667
15.0,9,3,193.80616433333336
120.0,19,1,29.206849116666667
50.0,8,3,30.303405966666666
50.0,19,6,47.09727543333334
120.0,19,0,31.019935966666665
7.2,17,1,142.75962443333336
30.0,21,6,135.27664504999998
50.0,20,2,41.89733651666666
50.0,11,3,43.81415526666667
30.0,13,3,208.30699968333332
30.0,11,4,201.75521423333333
30.0,20,4,168.95736193333332
30.0,11,1,91.43127421666667
50.0,17,2,47.196457200000005
15.0,21,2,224.12313598333333
120.0,9,3,27.4481479
50.0,11,5,35.281829949999995
60.0,9,6,50.045364033333335
50.0,16,0,45.68168073333333
30.0,8,2,200.71931553333334
30.0,19,4,206.9715539
30.0,19,6,236.51893426666666
60.0,13,4,50.62080141666667
50.0,12,6,49.940451616666664
120.0,17,0,19.31660521666667
50.0,20,6,60.257469216666664
30.0,8,1,230.0258675
7.2,10,5,133.45740631666666
22.0,13,3,152.10685751666668
15.0,20,5,212.0409092
22.0,8,2,115.25172555
7.2,13,5,140.46325489999998
50.0,11,5,54.33180536666667
50.0,12,1,37.94951755
50.0,12,1,40.77246445
7.2,12,6,196.7536036333333
22.0,15,0,179.65413585
30.0,20,1,135.2064316
30.0,13,6,238.39540530000002
150.0,15,2,33.63944705
30.0,21,1,164.90174466666667
30.0,14,3,181.54754013333334
15.0,19,5,173.37314091666667
150.0,2,5,20.824060616666667
7.2,14,6,235.15241461666668
30.0,14,1,178.66091186666665
22.0,19,4,153.58494748333334
60.0,10,1,56.60895575
30.0,18,4,184.01755938333332
60.0,18,5,45.96534361666667
11.0,21,4,177.65546458333336
120.0,14,4,18.626472133333333
15.0,11,6,224.12811476666667
11.0,20,3,92.50714093333333
7.2,13,3,237.07261613333333
30.0,10,2,168.39208558333334
15.0,17,1,159.96077305
7.2,9,1,173.05156581666668
50.0,18,4,53.49045585
50.0,18,3,60.336764333333335
30.0,11,0,201.24489528333334
50.0,11,6,40.553213283333335
60.0,16,1,31.68738625
22.0,19,2,99.76723868333333
50.0,14,3,36.20732185
50.0,20,0,51.55551878333333
50.0,9,0,39.17484198333333
50.0,20,2,56.445743549999996
120.0,12,1,30.347188533333334
7.2,8,3,122.75459736666667
50.0,12,6,57.701760283333336
50.0,7,0,52.13561181666667
11.0,13,1,199.03701363333332
50.0,18,2,32.77748391666667
15.0,20,2,215.41732403333333
22.0,11,1,118.36333783333333
120.0,18,0,25.095169783333333
7.2,13,4,101.55099765
60.0,14,1,31.6656611
50.0,12,3,40.145912550000006
50.0,17,2,35.64807045
15.0,13,4,156.93076011666665
50.0,13,0,43.59353991666667
50.0,18,3,62.885802399999996
30.0,10,0,196.76195576666666
50.0,17,0,35.522045049999996
60.0,19,2,50.56052511666667
50.0,14,5,55.556100199999996
60.0,15,3,35.041747949999994
150.0,9,5,28.054702000000002
30.0,12,3,129.62709646666667
7.2,11,2,103.73620791666667
60.0,18,3,50.58841976666667
150.0,21,5,32.54100508333333
50.0,17,1,57.43336173333333
11.0,12,0,98.88987876666667
50.0,20,1,50.056348416666665
50.0,13,5,39.41497396666667
60.0,0,1,46.82512761666667
11.0,11,0,190.3312612
15.0,19,5,117.94752315000001
7.2,11,5,199.7951761
50.0,19,3,34.616945683333334
120.0,11,0,27.698971916666668
7.2,18,4,135.82691788333332
50.0,18,5,64.05695905
60.0,20,0,53.26527261666667
7.2,18,0,160.04338245
120.0,22,3,21.288524066666664
30.0,12,1,133.9185626
150.0,14,4,34.35207115
50.0,17,4,34.2897707
7.2,20,3,195.62843345000002
50.0,17,3,47.28045711666667
22.0,19,5,183.19893668333333
22.0,13,3,146.2324989
50.0,12,5,62.166429216666664
30.0,13,5,91.53655743333334
50.0,8,6,35.9225245
15.0,15,1,160.25964876666666
50.0,13,4,61.24999748333333
30.0,17,6,115.63126793333332
15.0,8,1,211.34564293333332
50.0,12,0,50.111248116666665
30.0,20,1,166.24480473333332
60.0,17,2,40.8076441
30.0,19,3,141.09813696666666
50.0,18,0,39.76120295
50.0,16,3,60.920256083333335
15.0,11,5,204.74408581666665
50.0,12,5,35.39466706666666
7.2,11,1,230.13957726666666
11.0,9,0,143.67899785
50.0,17,6,42.47241233333333
50.0,19,2,33.92186721666666
22.0,18,0,149.54225075000002
120.0,17,0,34.18042998333333
50.0,8,2,45.83794113333333
60.0,18,4,30.75504468333333
50.0,11,5,31.4765033
22.0,20,1,184.08965320000001
30.0,12,4,139.21764266666665
7.2,16,5,148.444244
60.0,9,3,40.924219683333334
50.0,20,1,34.37860713333334
50.0,9,2,42.63116813333333
120.0,19,2,31.240268183333335
60.0,11,5,32.017037
50.0,12,5,54.87627293333333
50.0,12,3,63.764575083333334
150.0,20,1,15.27624135
150.0,9,2,33.14856026666667
7.2,20,2,122.19266915
150.0,11,6,26.423146366666668
11.0,13,0,92.44415161666667
60.0,11,5,50.46939305
11.0,20,1,142.19294026666665
22.0,17,6,202.2298147333333
50.0,13,3,61.56037281666667
30.0,20,5,195.25606333333332
7.2,16,2,139.95863665
50.0,11,5,44.182115683333336
150.0,19,3,21.459262383333332
50.0,17,2,32.71367675
50.0,11,2,56.130408816666666
120.0,11,6,32.701048416666666
50.0,16,2,59.509613466666664
30.0,19,3,107.5078301
50.0,10,0,31.56990585
60.0,17,0,43.965563849999995
7.2,11,6,133.55420138333335
60.0,19,4,30.158561966666664
120.0,20,1,17.855254133333336
50.0,15,2,55.143069133333334
22.0,17,0,145.24401306666667
50.0,13,4,36.21108206666667
50.0,18,3,46.59851375
30.0,9,5,228.52271733333333
7.2,17,4,146.34300819999999
50.0,12,1,59.57813528333334
150.0,20,4,24.732119883333333
150.0,20,6,20.794544183333336
30.0,17,1,217.13263813333333
60.0,18,0,59.55858085
11.0,15,3,225.61633205
50.0,12,5,55.18960056666666
11.0,19,3,207.92552005000002
30.0,21,3,177.11600261666666
50.0,17,2,37.2858338
22.0,17,0,210.00224748333332
7.2,16,5,164.6511397
150.0,9,3,19.95181888333333
50.0,17,4,36.190677316666665
11.0,19,6,143.98686056666665
60.0,20,4,51.215415750000005
7.2,11,6,218.4502597
60.0,11,6,46.471265083333336
30.0,12,1,99.06088781666668
15.0,14,5,115.92889133333333
150.0,19,1,19.946945149999998
50.0,9,3,58.09032046666667
22.0,18,2,130.5407924
30.0,18,4,223.37171485
15.0,20,3,196.21027503333335
